round,train_months,feature_count,pr_auc,roc_auc,top3_rows,precision_at_top3,top3_avg_future_return_1m,top3_avg_future_return_2m,top3_avg_future_return_3m,top3_avg_future_max_return_1_3m,top3_hit30_rate,top3_hit40_rate,top3_hit50_rate,top3_hit100_rate,monthly_any_top3_hit30_rate,monthly_any_top3_hit50_rate,monthly_any_top3_hit100_rate,top5_rows,precision_at_top5,top5_avg_future_return_1m,top5_avg_future_return_2m,top5_avg_future_return_3m,top5_avg_future_max_return_1_3m,top5_hit30_rate,top5_hit40_rate,top5_hit50_rate,top5_hit100_rate,monthly_any_top5_hit30_rate,monthly_any_top5_hit50_rate,monthly_any_top5_hit100_rate,top10_rows,precision_at_top10,top10_avg_future_return_1m,top10_avg_future_return_2m,top10_avg_future_return_3m,top10_avg_future_max_return_1_3m,top10_hit30_rate,top10_hit40_rate,top10_hit50_rate,top10_hit100_rate,monthly_any_top10_hit30_rate,monthly_any_top10_hit50_rate,monthly_any_top10_hit100_rate
73,61,104,0.291518013838381,0.8524462413272397,99,0.43434343434343436,0.12970567215546008,0.3082224330223895,0.36834445782751973,0.5443994297881977,0.45454545454545453,0.40404040404040403,0.36363636363636365,0.15151515151515152,0.7272727272727273,0.6060606060606061,0.36363636363636365,165,0.42424242424242425,0.12920308122321986,0.29351907453219406,0.4237737880440242,0.5750542554012639,0.43636363636363634,0.3878787878787879,0.3393939393939394,0.15757575757575756,0.8181818181818182,0.696969696969697,0.48484848484848486,330,0.42727272727272725,0.12667749783111704,0.28518169628177376,0.4089238445082939,0.5740432675668811,0.43333333333333335,0.38181818181818183,0.3212121212121212,0.1606060606060606,0.9090909090909091,0.7878787878787878,0.5757575757575758
74,61,96,0.28000349273689507,0.8506982374052519,99,0.45454545454545453,0.1688206272353315,0.340495795474227,0.43837449795935624,0.6235573694717158,0.46464646464646464,0.40404040404040403,0.35353535353535354,0.18181818181818182,0.7272727272727273,0.5757575757575758,0.42424242424242425,165,0.41818181818181815,0.15237640805129998,0.3524926303867145,0.49570418262147653,0.6675067808271182,0.42424242424242425,0.3878787878787879,0.3212121212121212,0.19393939393939394,0.7575757575757576,0.696969696969697,0.5454545454545454,330,0.4121212121212121,0.1398393619354425,0.2854079877929865,0.424093823074821,0.59541219636786,0.4212121212121212,0.3787878787878788,0.31212121212121213,0.17575757575757575,0.9090909090909091,0.7575757575757576,0.6060606060606061
75,61,97,0.2888253953082667,0.8527074395132138,99,0.40404040404040403,0.15105090427240464,0.23843272102144347,0.33466625069193534,0.5050754557867706,0.41414141414141414,0.37373737373737376,0.35353535353535354,0.15151515151515152,0.7575757575757576,0.6666666666666666,0.30303030303030304,165,0.3939393939393939,0.15178122385798545,0.29098364597458476,0.34167852324532966,0.5261157345152118,0.40606060606060607,0.36363636363636365,0.3393939393939394,0.15151515151515152,0.8181818181818182,0.7272727272727273,0.45454545454545453,330,0.4121212121212121,0.1261728034622537,0.2777148251804571,0.41117979900127294,0.5807317488236773,0.4212121212121212,0.37575757575757573,0.32727272727272727,0.15757575757575756,0.8484848484848485,0.7878787878787878,0.5454545454545454
76,61,100,0.2814525436004151,0.8508514110355918,99,0.43434343434343436,0.2377316595000114,0.3388428076346218,0.3556568230091309,0.5934171966970457,0.4444444444444444,0.3939393939393939,0.3434343434343434,0.20202020202020202,0.7575757575757576,0.6363636363636364,0.42424242424242425,165,0.40606060606060607,0.16609691371607643,0.31444215286571714,0.41661217912550913,0.6093310277827336,0.4121212121212121,0.38181818181818183,0.3333333333333333,0.18787878787878787,0.7575757575757576,0.6666666666666666,0.45454545454545453,330,0.4212121212121212,0.12074314465542493,0.27686953660833286,0.4004288001229396,0.5575295675079561,0.42727272727272725,0.38181818181818183,0.34545454545454546,0.1787878787878788,0.8484848484848485,0.7878787878787878,0.6363636363636364
77,61,97,0.2744978819598353,0.850181112522365,99,0.3838383838383838,0.21881874182654695,0.3333388112560832,0.4565751885121719,0.6124982809248579,0.3939393939393939,0.3434343434343434,0.32323232323232326,0.23232323232323232,0.7272727272727273,0.5757575757575758,0.48484848484848486,165,0.41818181818181815,0.19641508291180615,0.3441192832401482,0.42676379368486494,0.6020756094016277,0.43636363636363634,0.3878787878787879,0.3575757575757576,0.21818181818181817,0.7878787878787878,0.696969696969697,0.6060606060606061,330,0.4090909090909091,0.13764665441921137,0.28167433289100996,0.3980694654575455,0.5539472496497556,0.4212121212121212,0.37272727272727274,0.3151515151515151,0.1696969696969697,0.9090909090909091,0.7575757575757576,0.6363636363636364
78,61,101,0.2838410938437415,0.8515219826829672,99,0.45454545454545453,0.24366962867013428,0.38481826470462843,0.48015667216126207,0.6416297582008035,0.45454545454545453,0.41414141414141414,0.3838383838383838,0.21212121212121213,0.7878787878787878,0.696969696969697,0.42424242424242425,165,0.40606060606060607,0.18361349881288153,0.3047577252033325,0.5111670064899896,0.6606752438458674,0.41818181818181815,0.38181818181818183,0.3515151515151515,0.19393939393939394,0.8181818181818182,0.7575757575757576,0.5454545454545454,330,0.4121212121212121,0.1364208752661086,0.29749361831978693,0.4396410624551449,0.6049790285307728,0.42727272727272725,0.3787878787878788,0.3212121212121212,0.17575757575757575,0.8484848484848485,0.7878787878787878,0.5757575757575758
79,61,100,0.27585787859350136,0.8490979717440539,99,0.3939393939393939,0.13290881775327318,0.24583156072062684,0.35654890546658313,0.5188360701670988,0.40404040404040403,0.36363636363636365,0.32323232323232326,0.1717171717171717,0.6666666666666666,0.6060606060606061,0.3939393939393939,165,0.46060606060606063,0.19338518298763732,0.39122322715038405,0.5218191638102974,0.683761355937843,0.4727272727272727,0.42424242424242425,0.3878787878787879,0.2,0.7878787878787878,0.7272727272727273,0.48484848484848486,330,0.4393939393939394,0.1445962672360813,0.3169451610714735,0.458398129441595,0.6214675124679773,0.44545454545454544,0.3939393939393939,0.33636363636363636,0.17272727272727273,0.8787878787878788,0.7878787878787878,0.6060606060606061
80,61,96,0.29019423526017785,0.8534869916857418,99,0.42424242424242425,0.16053889292557072,0.31274976109986086,0.5315881124221828,0.6941182334990957,0.45454545454545453,0.3838383838383838,0.3333333333333333,0.1717171717171717,0.6666666666666666,0.5757575757575758,0.3333333333333333,165,0.44242424242424244,0.13611490200117202,0.3520883971272849,0.5629811713940286,0.7208892233281701,0.46060606060606063,0.40606060606060607,0.3575757575757576,0.2,0.8181818181818182,0.7575757575757576,0.5454545454545454,330,0.42727272727272725,0.1412650124225612,0.2885939432649587,0.4518774900894901,0.6057977952911779,0.44242424242424244,0.37575757575757573,0.3212121212121212,0.1696969696969697,0.9090909090909091,0.7878787878787878,0.6060606060606061
81,61,97,0.2811150804612604,0.8517937784738935,99,0.3838383838383838,0.11529937713064302,0.2299113310739417,0.2776018482614044,0.44161524620182285,0.3939393939393939,0.35353535353535354,0.3434343434343434,0.16161616161616163,0.6060606060606061,0.5454545454545454,0.36363636363636365,165,0.46060606060606063,0.15640940818346025,0.2762567676669458,0.3414821112717257,0.5172984645589377,0.4666666666666667,0.4121212121212121,0.38181818181818183,0.19393939393939394,0.7575757575757576,0.7272727272727273,0.45454545454545453,330,0.41515151515151516,0.1386839087006932,0.2867611485353571,0.3920362672105184,0.560608295412701,0.4212121212121212,0.36666666666666664,0.3212121212121212,0.1606060606060606,0.8787878787878788,0.7878787878787878,0.5757575757575758
82,61,105,0.27848871430547356,0.8508708581869475,99,0.4444444444444444,0.1701488563250533,0.38893747409351925,0.6913136297023749,0.8315000304015142,0.4444444444444444,0.3939393939393939,0.36363636363636365,0.20202020202020202,0.7575757575757576,0.6363636363636364,0.45454545454545453,165,0.41818181818181815,0.1801699692883682,0.34251306598181286,0.5006871906867046,0.6816760451068176,0.42424242424242425,0.37575757575757573,0.34545454545454546,0.1696969696969697,0.7878787878787878,0.7272727272727273,0.48484848484848486,330,0.41818181818181815,0.1461201748648566,0.2896952660156989,0.4102624573827223,0.583092466498526,0.42727272727272725,0.3696969696969697,0.3151515151515151,0.16363636363636364,0.8787878787878788,0.7575757575757576,0.5757575757575758
83,61,101,0.2847112825575439,0.8516914351085433,99,0.41414141414141414,0.17600157858841606,0.394012882406596,0.46917325686278283,0.6505476775428749,0.42424242424242425,0.35353535353535354,0.3333333333333333,0.16161616161616163,0.7272727272727273,0.5757575757575758,0.3939393939393939,165,0.40606060606060607,0.1696647502052362,0.3137089623849927,0.3663210786949986,0.555495043829378,0.41818181818181815,0.36363636363636365,0.32727272727272727,0.15757575757575756,0.7272727272727273,0.6363636363636364,0.45454545454545453,330,0.403030303030303,0.1291507714240221,0.25267735171928074,0.34758554852218393,0.5136283447713639,0.4121212121212121,0.36363636363636365,0.3090909090909091,0.15757575757575756,0.8484848484848485,0.7575757575757576,0.6363636363636364
84,61,104,0.27706990052278524,0.8489559419869624,99,0.3434343434343434,0.17513411257808928,0.30627651169489023,0.5709737692414737,0.7516209431639099,0.35353535353535354,0.32323232323232326,0.29292929292929293,0.1717171717171717,0.696969696969697,0.6060606060606061,0.42424242424242425,165,0.36363636363636365,0.13710565124573057,0.34735651647199933,0.5689532790509333,0.7452326893699247,0.3878787878787879,0.34545454545454546,0.3151515151515151,0.18181818181818182,0.7575757575757576,0.696969696969697,0.5151515151515151,330,0.396969696969697,0.120859166604573,0.27678682431507134,0.4210924386128967,0.584287196286148,0.4121212121212121,0.36363636363636365,0.3,0.16363636363636364,0.9090909090909091,0.7575757575757576,0.6363636363636364
85,61,102,0.27361901373650516,0.8473903370491779,99,0.42424242424242425,0.19338077147156363,0.33026837110251717,0.3904494417581448,0.6038553188621206,0.43434343434343436,0.3939393939393939,0.37373737373737376,0.18181818181818182,0.696969696969697,0.6363636363636364,0.48484848484848486,165,0.4303030303030303,0.18089940047966113,0.35798000990140344,0.4065685148340603,0.6064839477866839,0.43636363636363634,0.3939393939393939,0.3575757575757576,0.16363636363636364,0.7878787878787878,0.696969696969697,0.5151515151515151,330,0.4121212121212121,0.13005498167165372,0.2895476970870541,0.3933473812131077,0.5546884178965072,0.4212121212121212,0.37575757575757573,0.3212121212121212,0.16666666666666666,0.8484848484848485,0.7575757575757576,0.5757575757575758
86,61,103,0.2814800351761341,0.8479833932252789,99,0.40404040404040403,0.1861262816992678,0.35874675286003604,0.4872607707128296,0.6606300889798462,0.41414141414141414,0.3333333333333333,0.31313131313131315,0.21212121212121213,0.7272727272727273,0.5757575757575758,0.3939393939393939,165,0.4484848484848485,0.1685083949414801,0.3946942551109262,0.5818766716328284,0.7646115714964725,0.45454545454545453,0.38181818181818183,0.3393939393939394,0.19393939393939394,0.8484848484848485,0.7272727272727273,0.5151515151515151,330,0.43333333333333335,0.15094662630405323,0.30736755130456245,0.4386382685943567,0.611645007075086,0.44242424242424244,0.3878787878787879,0.3333333333333333,0.1696969696969697,0.8787878787878788,0.8181818181818182,0.6060606060606061
87,61,98,0.28286264739536254,0.8511792539537398,99,0.43434343434343436,0.2299741077799724,0.47470627019064504,0.6913987837390903,0.8995255611087803,0.45454545454545453,0.40404040404040403,0.36363636363636365,0.18181818181818182,0.7575757575757576,0.6363636363636364,0.3939393939393939,165,0.4121212121212121,0.16730414450465853,0.37700588037568544,0.5604550287051744,0.7403047068239832,0.4303030303030303,0.38181818181818183,0.3333333333333333,0.18181818181818182,0.8181818181818182,0.7272727272727273,0.5151515151515151,330,0.42727272727272725,0.13671608523077736,0.28514225279437716,0.437329379669864,0.5994755775334077,0.4393939393939394,0.38181818181818183,0.3212121212121212,0.1696969696969697,0.8787878787878788,0.7878787878787878,0.6060606060606061
88,61,101,0.27021615917131303,0.8475840711005335,99,0.42424242424242425,0.1568543871719699,0.35156318373780665,0.4715716563471242,0.6370502924753592,0.4444444444444444,0.3939393939393939,0.3434343434343434,0.1717171717171717,0.7272727272727273,0.6363636363636364,0.3939393939393939,165,0.41818181818181815,0.1346879019902806,0.29355132338652534,0.40380086525754383,0.5660061025385034,0.4303030303030303,0.3878787878787879,0.3515151515151515,0.1696969696969697,0.7575757575757576,0.7272727272727273,0.5151515151515151,330,0.40606060606060607,0.133119846464215,0.2708895449861026,0.424163370516477,0.5881298312362953,0.41515151515151516,0.37575757575757573,0.32727272727272727,0.16666666666666666,0.8181818181818182,0.7878787878787878,0.6363636363636364
89,61,93,0.30014942175366494,0.8547248629590382,99,0.3434343434343434,0.138248189460315,0.2014134008034421,0.2675692380590395,0.44171567956655017,0.35353535353535354,0.31313131313131315,0.2828282828282828,0.13131313131313133,0.6363636363636364,0.5757575757575758,0.3333333333333333,165,0.41818181818181815,0.2001331933150939,0.36343723660786414,0.5796076678432869,0.7335738025944448,0.42424242424242425,0.3939393939393939,0.36363636363636365,0.2,0.7575757575757576,0.696969696969697,0.5151515151515151,330,0.44242424242424244,0.15856334318550963,0.32333435000157873,0.4920234175903607,0.6474371754127818,0.45454545454545453,0.3939393939393939,0.3424242424242424,0.18787878787878787,0.8787878787878788,0.8181818181818182,0.7575757575757576
90,61,102,0.2957200583918392,0.8516705403462019,99,0.4444444444444444,0.1727484899117618,0.248535103437161,0.3121403974474196,0.49235633124906375,0.45454545454545453,0.41414141414141414,0.36363636363636365,0.1919191919191919,0.7878787878787878,0.6060606060606061,0.42424242424242425,165,0.45454545454545453,0.19399693992762673,0.35647658762594536,0.4792045201427116,0.650167852440293,0.4666666666666667,0.41818181818181815,0.37575757575757573,0.21818181818181817,0.8181818181818182,0.6666666666666666,0.48484848484848486,330,0.4393939393939394,0.13954365869548613,0.3003792256906603,0.4833073992188048,0.635836022590969,0.4484848484848485,0.4,0.3515151515151515,0.19393939393939394,0.8787878787878788,0.7878787878787878,0.6363636363636364
91,61,99,0.29242598616135596,0.8513151655059102,99,0.3939393939393939,0.11520979849531233,0.2529561272411345,0.3478666858073914,0.5008943383381911,0.3939393939393939,0.36363636363636365,0.3333333333333333,0.1414141414141414,0.696969696969697,0.6060606060606061,0.3333333333333333,165,0.41818181818181815,0.13916070398372687,0.2771452428771691,0.4122782395550402,0.5725587409733316,0.41818181818181815,0.37575757575757573,0.3393939393939394,0.1696969696969697,0.7878787878787878,0.6363636363636364,0.48484848484848486,330,0.41515151515151516,0.1397716292363585,0.30427248752257446,0.4446884995011381,0.6064628219186486,0.4212121212121212,0.36666666666666664,0.3242424242424242,0.17575757575757575,0.8787878787878788,0.7575757575757576,0.6363636363636364
92,61,100,0.2856341743144749,0.8515545402734389,99,0.46464646464646464,0.2386422955388626,0.5040989404045153,0.7501300322778837,0.9317077779124228,0.47474747474747475,0.43434343434343436,0.3939393939393939,0.16161616161616163,0.7272727272727273,0.6363636363636364,0.36363636363636365,165,0.4121212121212121,0.1694136391084921,0.37578378374999627,0.5579336805071922,0.7252833379733323,0.4303030303030303,0.3878787878787879,0.34545454545454546,0.17575757575757575,0.7272727272727273,0.696969696969697,0.5151515151515151,330,0.41515151515151516,0.12848446919670714,0.285530002661218,0.45294859363454254,0.6031764810874233,0.4303030303030303,0.3878787878787879,0.3303030303030303,0.17272727272727273,0.8484848484848485,0.7878787878787878,0.6363636363636364
93,61,99,0.2836562943357863,0.8524484810272553,99,0.4444444444444444,0.24895053352024424,0.36520602172116257,0.41953368273467273,0.5936135397244938,0.45454545454545453,0.3939393939393939,0.3434343434343434,0.21212121212121213,0.7575757575757576,0.6060606060606061,0.42424242424242425,165,0.42424242424242425,0.18258299273916,0.30089321186667056,0.46178271274275534,0.6120195361399008,0.4303030303030303,0.3878787878787879,0.34545454545454546,0.21818181818181817,0.8181818181818182,0.696969696969697,0.5454545454545454,330,0.4090909090909091,0.1245115056510944,0.2705723174038327,0.4294701538202067,0.5793924759928805,0.41515151515151516,0.3696969696969697,0.31212121212121213,0.16363636363636364,0.9090909090909091,0.7878787878787878,0.6060606060606061
94,61,100,0.29088412170466466,0.8527432200866348,99,0.45454545454545453,0.1940531664415783,0.41220404443724057,0.6565869620200763,0.8043760617719706,0.45454545454545453,0.40404040404040403,0.37373737373737376,0.21212121212121213,0.7272727272727273,0.6363636363636364,0.3939393939393939,165,0.45454545454545453,0.18401751409981265,0.43293175066599254,0.5988482492795068,0.7681625668501122,0.46060606060606063,0.4121212121212121,0.36363636363636365,0.2,0.7878787878787878,0.6666666666666666,0.45454545454545453,330,0.42424242424242425,0.13561948437042473,0.29732233431882926,0.4127878535535172,0.5808976513349671,0.43636363636363634,0.37575757575757573,0.3242424242424242,0.1696969696969697,0.9090909090909091,0.7878787878787878,0.5757575757575758
95,61,103,0.29528885739805827,0.8524661528066473,99,0.42424242424242425,0.15772016854730794,0.281322396137136,0.6358960570031102,0.7691516604104874,0.43434343434343436,0.3939393939393939,0.35353535353535354,0.18181818181818182,0.696969696969697,0.6060606060606061,0.36363636363636365,165,0.4303030303030303,0.10997926977250141,0.24777467401076358,0.5043362977212094,0.6346723543102184,0.43636363636363634,0.3939393939393939,0.3515151515151515,0.1696969696969697,0.7575757575757576,0.7272727272727273,0.48484848484848486,330,0.43636363636363634,0.13319750797232258,0.26120753833353094,0.41663699776423196,0.5756494752750305,0.44545454545454544,0.3878787878787879,0.32727272727272727,0.16666666666666666,0.8484848484848485,0.7878787878787878,0.5757575757575758
96,61,99,0.2920590558061378,0.8539955401563737,99,0.4444444444444444,0.1862162217437799,0.48799606691384434,0.7363095240674953,0.9337030412119544,0.45454545454545453,0.40404040404040403,0.37373737373737376,0.20202020202020202,0.696969696969697,0.6363636363636364,0.42424242424242425,165,0.45454545454545453,0.16894866711794265,0.3980499539374144,0.6031696191455117,0.7883412497970934,0.46060606060606063,0.4121212121212121,0.37575757575757573,0.2,0.7272727272727273,0.696969696969697,0.48484848484848486,330,0.4121212121212121,0.1263811638143783,0.2814057050895542,0.43906299048717995,0.5970587403315342,0.4212121212121212,0.38484848484848483,0.32727272727272727,0.1787878787878788,0.8181818181818182,0.7272727272727273,0.6060606060606061
97,61,102,0.284796078997684,0.8502725032083702,99,0.42424242424242425,0.16481804107174414,0.301929055747521,0.46679153058938455,0.6228274594990556,0.4444444444444444,0.40404040404040403,0.3838383838383838,0.2222222222222222,0.696969696969697,0.6363636363636364,0.45454545454545453,165,0.4303030303030303,0.17003274457927295,0.30150202819870436,0.39659215009435284,0.5754857796716553,0.44242424242424244,0.3878787878787879,0.3515151515151515,0.18181818181818182,0.7575757575757576,0.6666666666666666,0.5151515151515151,330,0.42727272727272725,0.14349190299808598,0.29864281187039765,0.4502151543731401,0.6141015391599949,0.4393939393939394,0.3878787878787879,0.3393939393939394,0.17272727272727273,0.8787878787878788,0.7878787878787878,0.6060606060606061
98,61,97,0.30689349728234994,0.850919694572655,99,0.42424242424242425,0.1591310639011724,0.4008197266106937,0.44765500535462005,0.626364509935352,0.42424242424242425,0.37373737373737376,0.3434343434343434,0.1919191919191919,0.696969696969697,0.5757575757575758,0.36363636363636365,165,0.43636363636363634,0.14659275644264808,0.3340572991311766,0.4420527057856076,0.6127816404349227,0.4484848484848485,0.3939393939393939,0.3515151515151515,0.19393939393939394,0.8181818181818182,0.7575757575757576,0.45454545454545453,330,0.43636363636363634,0.13891170866199448,0.2949125380134715,0.4315796741509564,0.597333186822014,0.4484848484848485,0.39090909090909093,0.3303030303030303,0.1696969696969697,0.8787878787878788,0.7575757575757576,0.6060606060606061
99,61,103,0.2872361872264906,0.8486676488934817,99,0.48484848484848486,0.1931942095719812,0.40654665472644025,0.7029107600155974,0.8621210767607853,0.494949494949495,0.45454545454545453,0.3939393939393939,0.21212121212121213,0.696969696969697,0.6060606060606061,0.3939393939393939,165,0.48484848484848486,0.17108271847570525,0.4101307407714318,0.6385041971968436,0.7958732466722376,0.4909090909090909,0.43636363636363634,0.37575757575757573,0.19393939393939394,0.8181818181818182,0.696969696969697,0.5151515151515151,330,0.45454545454545453,0.14625409239337478,0.3052424410384642,0.4688221243885832,0.6357171472518375,0.46060606060606063,0.40606060606060607,0.3484848484848485,0.19393939393939394,0.9090909090909091,0.7878787878787878,0.6363636363636364
